DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,CD_RACA_COR,DS_RACA_COR,CD_IDENTIDADE_GENERO,DS_IDENTIDADE_GENERO,CD_QUILOMBOLA,DS_QUILOMBOLA,CD_INTERPRETE_LIBRAS,DS_INTERPRETE_LIBRAS,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,3,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,2,MASCULINO,9,DIVORCIADO,8084,80 a 84 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,1700,17 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,1
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,2000,20 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,16,16,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,7,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,7074,70 a 74 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,3034,30 a 34 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,6,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,5054,50 a 54 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,6064,60 a 64 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,6569,65 a 69 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,5,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,7,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,8589,85 a 89 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,3,CASADO,8589,85 a 89 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,5,VIÚVO,5054,50 a 54 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,6,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,5,VIÚVO,6064,60 a 64 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,5,VIÚVO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,5,VIÚVO,8084,80 a 84 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,5,VIÚVO,9094,90 a 94 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,7,SEPARADO JUDICIALMENTE,2000,20 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,3539,35 a 39 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,10,9,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,4549,45 a 49 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,5054,50 a 54 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,5,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66338,LAVRINHAS,42,4,FEMININO,9,DIVORCIADO,7074,70 a 74 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,0,NÃO INFORMADO,0,NÃO INFORMADO,9999,100 anos ou mais,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,0,NÃO INFORMADO,1,SOLTEIRO,8084,80 a 84 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,0,NÃO INFORMADO,3,CASADO,9599,95 a 99 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,1700,17 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,110,101,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,800,754,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,234,219,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,166,137,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,3539,35 a 39 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,64,35,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,216,55,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,605,496,4,1
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,15,9,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,23,14,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,0,NÃO INFORMADO,3,CASADO,8084,80 a 84 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,0,NÃO INFORMADO,8589,85 a 89 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,1700,17 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,12,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2000,20 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,163,145,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,3,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,7,2,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,194,95,3,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,366,339,2,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,384,106,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,415,394,5,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,81,45,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,218,196,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,78,75,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,80,69,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,2,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,64,47,4,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,16,15,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,6569,65 a 69 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,13,9,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,7074,70 a 74 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,12,9,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,8589,85 a 89 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,1,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,1,SOLTEIRO,9094,90 a 94 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,2124,21 a 24 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,3034,30 a 34 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,40,40,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,123,118,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,93,83,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,4549,45 a 49 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,70,60,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,302,288,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,5559,55 a 59 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,3,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,5559,55 a 59 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,13,12,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,245,241,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,20,15,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,6569,65 a 69 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,281,265,2,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,7074,70 a 74 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,170,158,2,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,268,127,3,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,8084,80 a 84 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,4,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,3,CASADO,9094,90 a 94 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,0,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,6064,60 a 64 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,18,17,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,6064,60 a 64 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,6064,60 a 64 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,6569,65 a 69 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,14,13,1,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,66451,LORENA,68,2,MASCULINO,5,VIÚVO,8084,80 a 84 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,0,0,0
