DT_GERACAO,HH_GERACAO,ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_MUN_SIT_BIOMETRICA,DS_MUN_SIT_BIOMETRICA,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_INC_NM_SOCIAL
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,6064.0,60 a 64 anos                  ,8.0,SUPERIOR COMPLETO,3.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,8.0,SUPERIOR COMPLETO,2.0,0.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,8084.0,80 a 84 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,5.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,8084.0,80 a 84 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,1.0,SOLTEIRO,9599.0,95 a 99 anos                  ,2.0,LÊ E ESCREVE,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,2529.0,25 a 29 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,9.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,3034.0,30 a 34 anos                  ,8.0,SUPERIOR COMPLETO,3.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,3539.0,35 a 39 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,24.0,7.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,3539.0,35 a 39 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,6.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,4044.0,40 a 44 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,39.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,4549.0,45 a 49 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,6.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,1.0,ANALFABETO,3.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,4.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,68.0,15.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,6.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,6.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,7074.0,70 a 74 anos                  ,2.0,LÊ E ESCREVE,9.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,8.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,3.0,CASADO,8084.0,80 a 84 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,13.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,5.0,VIÚVO,5559.0,55 a 59 anos                  ,2.0,LÊ E ESCREVE,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,5.0,VIÚVO,6569.0,65 a 69 anos                  ,1.0,ANALFABETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,5.0,VIÚVO,7074.0,70 a 74 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,9.0,DIVORCIADO,3539.0,35 a 39 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,9.0,DIVORCIADO,4044.0,40 a 44 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,69477,REDENÇÃO DA SERRA,0,Sem biometria,128,4,FEMININO,9.0,DIVORCIADO,6064.0,60 a 64 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,4044.0,40 a 44 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,7.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,6064.0,60 a 64 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,7074.0,70 a 74 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,7074.0,70 a 74 anos                  ,8.0,SUPERIOR COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,1600.0,16 anos                       ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,19.0,19.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,1600.0,16 anos                       ,6.0,ENSINO MÉDIO COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,1700.0,17 anos                       ,1.0,ANALFABETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,1800.0,18 anos                       ,4.0,ENSINO FUNDAMENTAL COMPLETO,5.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,1900.0,19 anos                       ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,529.0,529.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,8.0,SUPERIOR COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,1.0,ANALFABETO,23.0,23.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,2.0,LÊ E ESCREVE,54.0,54.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,2.0,LÊ E ESCREVE,218.0,218.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,27.0,27.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,6.0,ENSINO MÉDIO COMPLETO,22.0,22.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,5559.0,55 a 59 anos                  ,2.0,LÊ E ESCREVE,93.0,92.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,2.0,LÊ E ESCREVE,57.0,57.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,1700.0,17 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,1900.0,19 anos                       ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,1900.0,19 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,5.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,2000.0,20 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,2529.0,25 a 29 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,48.0,48.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,4044.0,40 a 44 anos                  ,2.0,LÊ E ESCREVE,151.0,149.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,54.0,54.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,1.0,ANALFABETO,119.0,119.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,3.0,CASADO,7074.0,70 a 74 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,11.0,11.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,3034.0,30 a 34 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,3539.0,35 a 39 anos                  ,2.0,LÊ E ESCREVE,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,4549.0,45 a 49 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,7.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,6064.0,60 a 64 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,8.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,5.0,VIÚVO,6569.0,65 a 69 anos                  ,6.0,ENSINO MÉDIO COMPLETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,4549.0,45 a 49 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5559.0,55 a 59 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,6569.0,65 a 69 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,3034.0,30 a 34 anos                  ,6.0,ENSINO MÉDIO COMPLETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,3539.0,35 a 39 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,5559.0,55 a 59 anos                  ,8.0,SUPERIOR COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,6569.0,65 a 69 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,4,FEMININO,9.0,DIVORCIADO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,1800.0,18 anos                       ,4.0,ENSINO FUNDAMENTAL COMPLETO,12.0,12.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,2000.0,20 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,119.0,119.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,7.0,SUPERIOR INCOMPLETO,10.0,10.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,2.0,LÊ E ESCREVE,66.0,66.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,629.0,626.0,2.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,3034.0,30 a 34 anos                  ,1.0,ANALFABETO,63.0,63.0,3.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,7.0,SUPERIOR INCOMPLETO,9.0,9.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,1.0,ANALFABETO,111.0,111.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,5.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,1.0,SOLTEIRO,9999.0,100 anos ou mais              ,1.0,ANALFABETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,2124.0,21 a 24 anos                  ,6.0,ENSINO MÉDIO COMPLETO,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,2529.0,25 a 29 anos                  ,2.0,LÊ E ESCREVE,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,3539.0,35 a 39 anos                  ,6.0,ENSINO MÉDIO COMPLETO,90.0,90.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,4044.0,40 a 44 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,14.0,13.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,4549.0,45 a 49 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,97.0,97.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,220.0,219.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,58.0,58.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,20.0,20.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,7074.0,70 a 74 anos                  ,6.0,ENSINO MÉDIO COMPLETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,59.0,59.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,7579.0,75 a 79 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,8084.0,80 a 84 anos                  ,1.0,ANALFABETO,23.0,23.0,1.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,9094.0,90 a 94 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,3.0,CASADO,9599.0,95 a 99 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,5.0,VIÚVO,5054.0,50 a 54 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,5.0,VIÚVO,5559.0,55 a 59 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,5.0,VIÚVO,7074.0,70 a 74 anos                  ,1.0,ANALFABETO,8.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,5.0,VIÚVO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,7.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,5.0,VIÚVO,8589.0,85 a 89 anos                  ,1.0,ANALFABETO,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,4044.0,40 a 44 anos                  ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,4549.0,45 a 49 anos                  ,2.0,LÊ E ESCREVE,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,2.0,LÊ E ESCREVE,5.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,5054.0,50 a 54 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,3.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,AL,28754,SÃO SEBASTIÃO,1,Biométrico,49,2,MASCULINO,9.0,DIVORCIADO,5559.0,55 a 59 anos                  ,6.0,ENSINO MÉDIO COMPLETO,3.0,3.0,0.0,0.0
